# tracer: function_graph
#
#     TIME        CPU  TASK/PID         DURATION                  FUNCTION CALLS
#      |          |     |    |           |   |                     |   |   |   |
   11.713702 |   2)     dd-127     |   0.400 us    |                                                  } /* _raw_spin_lock_irqsave */
   11.713702 |   2)     dd-127     |               |                                                  _raw_spin_unlock_irqrestore() {
   11.713702 |   2)     dd-127     |   0.123 us    |                                                    preempt_count_sub();
   11.713703 |   2)     dd-127     |   0.394 us    |                                                  } /* _raw_spin_unlock_irqrestore */
   11.713703 |   2)     dd-127     |   1.317 us    |                                                } /* barn_replace_empty_sheaf */
   11.713703 |   2)     dd-127     |   1.608 us    |                                              } /* __pcs_replace_empty_main */
   11.713703 |   2)     dd-127     |   0.125 us    |                                              preempt_count_sub();
   11.713703 |   2)     dd-127     |   2.591 us    |                                            } /* kmem_cache_alloc_noprof */
   11.713704 |   2)     dd-127     |               |                                            bio_associate_blkg() {
   11.713704 |   2)     dd-127     |   0.125 us    |                                              __rcu_read_lock();
   11.713704 |   2)     dd-127     |   0.123 us    |                                              kthread_blkcg();
   11.713704 |   2)     dd-127     |   0.124 us    |                                              __rcu_read_unlock();
   11.713704 |   2)     dd-127     |               |                                              bio_associate_blkg_from_css() {
   11.713705 |   2)     dd-127     |   0.124 us    |                                                __rcu_read_lock();
   11.713705 |   2)     dd-127     |   0.122 us    |                                                __rcu_read_unlock();
   11.713705 |   2)     dd-127     |   0.665 us    |                                              } /* bio_associate_blkg_from_css */
   11.713705 |   2)     dd-127     |   1.769 us    |                                            } /* bio_associate_blkg */
   11.713705 |   2)     dd-127     |   5.598 us    |                                          } /* bio_alloc_bioset */
   11.713706 |   2)     dd-127     |               |                                          bio_add_page() {
   11.713706 |   2)     dd-127     |   0.130 us    |                                            __bio_add_page();
   11.713706 |   2)     dd-127     |   0.413 us    |                                          } /* bio_add_page */
   11.713706 |   2)     dd-127     |               |                                          submit_bio() {
   11.713706 |   2)     dd-127     |   0.142 us    |                                            blkcg_set_ioprio();
   11.713707 |   2)     dd-127     |               |                                            submit_bio_noacct() {
   11.713707 |   2)     dd-127     |               |                                              submit_bio_noacct_nocheck() {
   11.713707 |   2)     dd-127     |   0.136 us    |                                                blk_cgroup_bio_start();
   11.713707 |   2)     dd-127     |               |                                                __submit_bio() {
   11.713707 |   2)     dd-127     |               |                                                  blk_mq_submit_bio() {
   11.713707 |   2)     dd-127     |   0.123 us    |                                                    __rcu_read_lock();
   11.713708 |   2)     dd-127     |   0.125 us    |                                                    __rcu_read_unlock();
   11.713708 |   2)     dd-127     |   0.123 us    |                                                    blk_attempt_plug_merge();
   11.713708 |   2)     dd-127     |   0.143 us    |                                                    blk_mq_sched_bio_merge();
   11.713709 |   2)     dd-127     |               |                                                    __blk_mq_alloc_requests() {
   11.713709 |   2)     dd-127     |               |                                                      blk_mq_get_tag() {
   11.713709 |   2)     dd-127     |   0.209 us    |                                                        __blk_mq_get_tag();
   11.713709 |   2)     dd-127     |   0.543 us    |                                                      } /* blk_mq_get_tag */
   11.713709 |   2)     dd-127     |   0.135 us    |                                                      blk_mq_rq_ctx_init.isra.0();
   11.713710 |   2)     dd-127     |   1.094 us    |                                                    } /* __blk_mq_alloc_requests */
   11.713710 |   2)     dd-127     |   0.128 us    |                                                    preempt_count_add();
   11.713710 |   2)     dd-127     |   0.124 us    |                                                    update_io_ticks();
   11.713711 |   2)     dd-127     |   0.125 us    |                                                    preempt_count_sub();
   11.713711 |   2)     dd-127     |   0.125 us    |                                                    blk_add_rq_to_plug();
   11.713711 |   2)     dd-127     |   3.774 us    |                                                  } /* blk_mq_submit_bio */
   11.713711 |   2)     dd-127     |   4.037 us    |                                                } /* __submit_bio */
   11.713711 |   2)     dd-127     |   4.596 us    |                                              } /* submit_bio_noacct_nocheck */
   11.713711 |   2)     dd-127     |   4.868 us    |                                            } /* submit_bio_noacct */
   11.713712 |   2)     dd-127     |   5.451 us    |                                          } /* submit_bio */
   11.713712 |   2)     dd-127     |   0.126 us    |                                          z_erofs_decompress_kickoff();
   11.713712 |   2)     dd-127     |   0.138 us    |                                          z_erofs_decompress_queue();
   11.713712 |   2)     dd-127     |               |                                          wait_for_completion_io() {
   11.713712 |   2)     dd-127     |               |                                            _raw_spin_lock_irq() {
   11.713713 |   2)     dd-127     |   0.124 us    |                                              preempt_count_add();
   11.713713 |   2)     dd-127     |   0.400 us    |                                            } /* _raw_spin_lock_irq */
   11.713713 |   2)     dd-127     |               |                                            _raw_spin_unlock_irq() {
   11.713713 |   2)     dd-127     |   0.124 us    |                                              preempt_count_sub();
   11.713713 |   2)     dd-127     |   0.398 us    |                                            } /* _raw_spin_unlock_irq */
   11.713714 |   2)     dd-127     |               |                                            io_schedule_timeout() {
   11.713714 |   2)     dd-127     |               |                                              __blk_flush_plug() {
   11.713714 |   2)     dd-127     |               |                                                blk_mq_flush_plug_list() {
   11.713714 |   2)     dd-127     |               |                                                  blk_mq_dispatch_list() {
   11.713714 |   2)     dd-127     |   0.123 us    |                                                    __rcu_read_lock();
   11.713714 |   2)     dd-127     |   0.122 us    |                                                    __rcu_read_unlock();
   11.713715 |   2)     dd-127     |               |                                                    _raw_spin_lock() {
   11.713715 |   2)     dd-127     |   0.124 us    |                                                      preempt_count_add();
   11.713715 |   2)     dd-127     |   0.391 us    |                                                    } /* _raw_spin_lock */
   11.713715 |   2)     dd-127     |   0.142 us    |                                                    blk_mq_hctx_mark_pending();
   11.713715 |   2)     dd-127     |               |                                                    _raw_spin_unlock() {
   11.713716 |   2)     dd-127     |   0.125 us    |                                                      preempt_count_sub();
   11.713716 |   2)     dd-127     |   0.485 us    |                                                    } /* _raw_spin_unlock */
   11.713716 |   2)     dd-127     |               |                                                    blk_mq_run_hw_queue() {
   11.713716 |   2)     dd-127     |   0.123 us    |                                                      __rcu_read_lock();
   11.713716 |   2)     dd-127     |   0.126 us    |                                                      blk_mq_hctx_has_pending();
   11.713717 |   2)     dd-127     |   0.123 us    |                                                      __rcu_read_unlock();
   11.713717 |   2)     dd-127     |               |                                                      blk_mq_delay_run_hw_queue() {
   11.713717 |   2)     dd-127     |   0.123 us    |                                                        __msecs_to_jiffies();
   11.713717 |   2)     dd-127     |               |                                                        kblockd_mod_delayed_work_on() {
   11.713718 |   2)     dd-127     |               |                                                          mod_delayed_work_on() {
   11.713718 |   2)     dd-127     |               |                                                            try_to_grab_pending() {
   11.713718 |   2)     dd-127     |   0.124 us    |                                                              timer_delete();
   11.713718 |   2)     dd-127     |   0.396 us    |                                                            } /* try_to_grab_pending */
   11.713718 |   2)     dd-127     |   0.125 us    |                                                            clear_pending_if_disabled();
   11.713718 |   2)     dd-127     |               |                                                            __queue_delayed_work() {
   11.713719 |   2)     dd-127     |               |                                                              __queue_work() {
   11.713719 |   2)     dd-127     |   0.124 us    |                                                                __rcu_read_lock();
   11.713719 |   2)     dd-127     |               |                                                                _raw_spin_lock() {
   11.713719 |   2)     dd-127     |   0.129 us    |                                                                  preempt_count_add();
   11.713719 |   2)     dd-127     |   0.394 us    |                                                                } /* _raw_spin_lock */
   11.713720 |   2)     dd-127     |   0.125 us    |                                                                pwq_tryinc_nr_active();
   11.713720 |   2)     dd-127     |   0.131 us    |                                                                kick_pool_pick();
   11.713720 |   2)     dd-127     |               |                                                                _raw_spin_unlock() {
   11.713720 |   2)     dd-127     |   0.125 us    |                                                                  preempt_count_sub();
   11.713720 |   2)     dd-127     |   0.387 us    |                                                                } /* _raw_spin_unlock */
   11.713721 |   2)     dd-127     |               |                                                                wake_up_process() {
   11.713721 |   2)     dd-127     |               |                                                                  try_to_wake_up() {
   11.713721 |   2)     dd-127     |               |                                                                    _raw_spin_lock_irqsave() {
   11.713721 |   2)     dd-127     |   0.124 us    |                                                                      preempt_count_add();
   11.713721 |   2)     dd-127     |   0.391 us    |                                                                    } /* _raw_spin_lock_irqsave */
   11.713721 |   2)     dd-127     |   0.133 us    |                                                                    kthread_is_per_cpu();
   11.713722 |   2)     dd-127     |   0.128 us    |                                                                    ttwu_queue_wakelist();
   11.713722 |   2)     dd-127     |               |                                                                    raw_spin_rq_lock_nested.constprop.0() {
   11.713722 |   2)     dd-127     |               |                                                                      _raw_spin_lock() {
   11.713722 |   2)     dd-127     |   0.136 us    |                                                                        preempt_count_add();
   11.713723 |   2)     dd-127     |   0.401 us    |                                                                      } /* _raw_spin_lock */
   11.713723 |   2)     dd-127     |   0.687 us    |                                                                    } /* raw_spin_rq_lock_nested.constprop.0 */
   11.713723 |   2)     dd-127     |               |                                                                    update_rq_clock() {
   11.713723 |   2)     dd-127     |   0.124 us    |                                                                      arch_scale_cpu_capacity();
   11.713723 |   2)     dd-127     |   0.424 us    |                                                                    } /* update_rq_clock */
   11.713723 |   2)     dd-127     |               |                                                                    ttwu_do_activate() {
   11.713724 |   2)     dd-127     |               |                                                                      enqueue_task() {
   11.713724 |   2)     dd-127     |               |                                                                        enqueue_task_fair() {
   11.713724 |   2)     dd-127     |               |                                                                          update_curr.isra.0() {
   11.713724 |   2)     dd-127     |               |                                                                            update_se() {
   11.713724 |   2)     dd-127     |   0.127 us    |                                                                              cpuacct_charge();
   11.713724 |   2)     dd-127     |   0.426 us    |                                                                            } /* update_se */
   11.713724 |   2)     dd-127     |               |                                                                            dl_server_update() {
   11.713725 |   2)     dd-127     |   0.129 us    |                                                                              update_curr_dl_se();
   11.713725 |   2)     dd-127     |   0.383 us    |                                                                            } /* dl_server_update */
   11.713725 |   2)     dd-127     |   1.219 us    |                                                                          } /* update_curr.isra.0 */
   11.713725 |   2)     dd-127     |               |                                                                          update_curr.isra.0() {
   11.713725 |   2)     dd-127     |   0.123 us    |                                                                            update_se();
   11.713726 |   2)     dd-127     |   0.382 us    |                                                                          } /* update_curr.isra.0 */
   11.713726 |   2)     dd-127     |   0.126 us    |                                                                          __update_load_avg_se();
   11.713726 |   2)     dd-127     |   0.126 us    |                                                                          __update_load_avg_cfs_rq();
   11.713726 |   2)     dd-127     |   0.125 us    |                                                                          account_llc_enqueue();
   11.713727 |   2)     dd-127     |   0.124 us    |                                                                          reweight_eevdf();
   11.713727 |   2)     dd-127     |               |                                                                          place_entity() {
   11.713727 |   2)     dd-127     |   0.138 us    |                                                                            avg_vruntime();
   11.713727 |   2)     dd-127     |   0.414 us    |                                                                          } /* place_entity */
   11.713727 |   2)     dd-127     |   0.127 us    |                                                                          __enqueue_entity();
   11.713728 |   2)     dd-127     |   0.134 us    |                                                                          hrtimer_active();
   11.713728 |   2)     dd-127     |               |                                                                          hrtick_start_fair() {
   11.713728 |   2)     dd-127     |               |                                                                            hrtick_start() {
   11.713728 |   2)     dd-127     |               |                                                                              hrtimer_start_range_ns() {
   11.713729 |   2)     dd-127     |               |                                                                                _raw_spin_lock_irqsave() {
   11.713729 |   2)     dd-127     |   0.123 us    |                                                                                  preempt_count_add();
   11.713729 |   2)     dd-127     |   0.391 us    |                                                                                } /* _raw_spin_lock_irqsave */
   11.713729 |   2)     dd-127     |   0.173 us    |                                                                                hrtimer_start_range_ns_common();
   11.713729 |   2)     dd-127     |               |                                                                                _raw_spin_unlock_irqrestore() {
   11.713730 |   2)     dd-127     |   0.123 us    |                                                                                  preempt_count_sub();
   11.713730 |   2)     dd-127     |   0.390 us    |                                                                                } /* _raw_spin_unlock_irqrestore */
   11.713730 |   2)     dd-127     |   1.509 us    |                                                                              } /* hrtimer_start_range_ns */
   11.713730 |   2)     dd-127     |   1.922 us    |                                                                            } /* hrtick_start */
   11.713730 |   2)     dd-127     |   2.176 us    |                                                                          } /* hrtick_start_fair */
   11.713730 |   2)     dd-127     |   6.729 us    |                                                                        } /* enqueue_task_fair */
   11.713731 |   2)     dd-127     |   7.018 us    |                                                                      } /* enqueue_task */
   11.713731 |   2)     dd-127     |               |                                                                      wakeup_preempt() {
   11.713731 |   2)     dd-127     |               |                                                                        wakeup_preempt_fair() {
   11.713731 |   2)     dd-127     |               |                                                                          update_curr.isra.0() {
   11.713731 |   2)     dd-127     |   0.124 us    |                                                                            update_se();
   11.713731 |   2)     dd-127     |   0.384 us    |                                                                          } /* update_curr.isra.0 */
   11.713732 |   2)     dd-127     |               |                                                                          pick_eevdf() {
   11.713732 |   2)     dd-127     |   0.126 us    |                                                                            vruntime_eligible();
   11.713732 |   2)     dd-127     |   0.125 us    |                                                                            vruntime_eligible();
   11.713732 |   2)     dd-127     |   0.656 us    |                                                                          } /* pick_eevdf */
   11.713732 |   2)     dd-127     |               |                                                                          resched_curr_lazy() {
   11.713732 |   2)     dd-127     |   0.129 us    |                                                                            __resched_curr();
   11.713733 |   2)     dd-127     |   0.376 us    |                                                                          } /* resched_curr_lazy */
   11.713733 |   2)     dd-127     |   1.986 us    |                                                                        } /* wakeup_preempt_fair */
   11.713733 |   2)     dd-127     |   2.276 us    |                                                                      } /* wakeup_preempt */
   11.713733 |   2)     dd-127     |   9.750 us    |                                                                    } /* ttwu_do_activate */
   11.713733 |   2)     dd-127     |               |                                                                    _raw_spin_unlock() {
   11.713733 |   2)     dd-127     |   0.135 us    |                                                                      preempt_count_sub();
   11.713734 |   2)     dd-127     |   0.400 us    |                                                                    } /* _raw_spin_unlock */
   11.713734 |   2)     dd-127     |               |                                                                    _raw_spin_unlock_irqrestore() {
   11.713734 |   2)     dd-127     |   0.126 us    |                                                                      preempt_count_sub();
   11.713734 |   2)     dd-127     |   0.388 us    |                                                                    } /* _raw_spin_unlock_irqrestore */
   11.713734 |   2)     dd-127     | + 13.624 us   |                                                                  } /* try_to_wake_up */
   11.713735 |   2)     dd-127     | + 13.876 us   |                                                                } /* wake_up_process */
   11.713735 |   2)     dd-127     |   0.126 us    |                                                                __rcu_read_unlock();
   11.713735 |   2)     dd-127     | + 16.344 us   |                                                              } /* __queue_work */
   11.713735 |   2)     dd-127     | + 16.598 us   |                                                            } /* __queue_delayed_work */
   11.713735 |   2)     dd-127     | + 17.698 us   |                                                          } /* mod_delayed_work_on */
   11.713735 |   2)     dd-127     | + 17.955 us   |                                                        } /* kblockd_mod_delayed_work_on */
   11.713735 |   2)     dd-127     | + 18.475 us   |                                                      } /* blk_mq_delay_run_hw_queue */
   11.713736 |   2)     dd-127     | + 19.567 us   |                                                    } /* blk_mq_run_hw_queue */
   11.713736 |   2)     dd-127     |   0.125 us    |                                                    __rcu_read_lock();
   11.713736 |   2)     dd-127     |   0.126 us    |                                                    __rcu_read_unlock();
   11.713736 |   2)     dd-127     | + 22.355 us   |                                                  } /* blk_mq_dispatch_list */
   11.713736 |   2)     dd-127     | + 22.615 us   |                                                } /* blk_mq_flush_plug_list */
   11.713737 |   2)     dd-127     | + 22.889 us   |                                              } /* __blk_flush_plug */
   11.713759 |   2)     dd-127     | + 44.985 us   |                                            } /* io_schedule_timeout */
   11.713759 |   2)     dd-127     |               |                                            _raw_spin_lock_irq() {
   11.713759 |   2)     dd-127     |   0.133 us    |                                              preempt_count_add();
   11.713759 |   2)     dd-127     |   0.480 us    |                                            } /* _raw_spin_lock_irq */
   11.713759 |   2)     dd-127     |   0.133 us    |                                            __finish_swait();
   11.713760 |   2)     dd-127     |               |                                            _raw_spin_unlock_irq() {
   11.713760 |   2)     dd-127     |   0.126 us    |                                              preempt_count_sub();
   11.713760 |   2)     dd-127     |   0.398 us    |                                            } /* _raw_spin_unlock_irq */
   11.713760 |   2)     dd-127     | + 47.823 us   |                                          } /* wait_for_completion_io */
   11.713760 |   2)     dd-127     |               |                                          z_erofs_decompress_queue() {
   11.713761 |   2)     dd-127     |   0.127 us    |                                            z_erofs_do_decompressed_bvec();
   11.713761 |   2)     dd-127     |   0.570 us    |                                            z_erofs_transform_plain();
   11.713762 |   2)     dd-127     |               |                                            erofs_onlinefolio_end() {
   11.713762 |   2)     dd-127     |   0.128 us    |                                              folio_end_read();
   11.713762 |   2)     dd-127     |   0.396 us    |                                            } /* erofs_onlinefolio_end */
   11.713762 |   2)     dd-127     |               |                                            z_erofs_put_pcluster() {
   11.713762 |   2)     dd-127     |               |                                              _raw_spin_lock() {
   11.713763 |   2)     dd-127     |   0.131 us    |                                                preempt_count_add();
   11.713763 |   2)     dd-127     |   0.396 us    |                                              } /* _raw_spin_lock */
   11.713763 |   2)     dd-127     |               |                                              _raw_spin_unlock() {
   11.713763 |   2)     dd-127     |   0.129 us    |                                                preempt_count_sub();
   11.713763 |   2)     dd-127     |   0.392 us    |                                              } /* _raw_spin_unlock */
   11.713763 |   2)     dd-127     |   1.187 us    |                                            } /* z_erofs_put_pcluster */
   11.713764 |   2)     dd-127     |   3.349 us    |                                          } /* z_erofs_decompress_queue */
   11.713764 |   2)     dd-127     | + 69.566 us   |                                        } /* z_erofs_runqueue */
   11.713764 |   2)     dd-127     |   0.137 us    |                                        erofs_put_metabuf();
   11.713764 |   2)     dd-127     |   0.126 us    |                                        erofs_release_pages();
   11.713764 |   2)     dd-127     | + 88.137 us   |                                      } /* z_erofs_read_folio */
   11.713765 |   2)     dd-127     | + 88.416 us   |                                    } /* filemap_read_folio */
   11.713765 |   2)     dd-127     |   0.130 us    |                                    folio_mark_accessed();
   11.713765 |   2)     dd-127     | + 96.737 us   |                                  } /* do_read_cache_folio */
   11.713765 |   2)     dd-127     | + 96.991 us   |                                } /* read_cache_folio */
   11.713765 |   2)     dd-127     | + 97.260 us   |                              } /* erofs_bread */
   11.713766 |   2)     dd-127     |   0.130 us    |                              erofs_put_metabuf();
   11.713766 |   2)     dd-127     |               |                              erofs_onlinefolio_end() {
   11.713766 |   2)     dd-127     |   0.129 us    |                                folio_end_read();
   11.713766 |   2)     dd-127     |   0.486 us    |                              } /* erofs_onlinefolio_end */
   11.713766 |   2)     dd-127     | + 98.934 us   |                            } /* z_erofs_scan_folio */
   11.713767 |   2)     dd-127     |               |                            z_erofs_scan_folio() {
   11.713767 |   2)     dd-127     |   0.125 us    |                              erofs_onlinefolio_init();
   11.713767 |   2)     dd-127     |               |                              erofs_bread() {
   11.713767 |   2)     dd-127     |               |                                read_cache_folio() {
   11.713767 |   2)     dd-127     |               |                                  do_read_cache_folio() {
   11.713767 |   2)     dd-127     |               |                                    __filemap_get_folio_mpol() {
   11.713768 |   2)     dd-127     |               |                                      filemap_get_entry() {
   11.713768 |   2)     dd-127     |   0.125 us    |                                        __rcu_read_lock();
   11.713768 |   2)     dd-127     |   0.123 us    |                                        __rcu_read_unlock();
   11.713768 |   2)     dd-127     |   0.666 us    |                                      } /* filemap_get_entry */
   11.713768 |   2)     dd-127     |   0.931 us    |                                    } /* __filemap_get_folio_mpol */
   11.713769 |   2)     dd-127     |               |                                    folio_alloc_noprof() {
   11.713769 |   2)     dd-127     |               |                                      alloc_pages_mpol() {
   11.713769 |   2)     dd-127     |   0.127 us    |                                        policy_nodemask();
   11.713769 |   2)     dd-127     |               |                                        __alloc_frozen_pages_noprof() {
   11.713769 |   2)     dd-127     |               |                                          get_page_from_freelist() {
   11.713769 |   2)     dd-127     |   0.135 us    |                                            preempt_count_add();
   11.713770 |   2)     dd-127     |               |                                            _raw_spin_trylock() {
   11.713770 |   2)     dd-127     |   0.123 us    |                                              preempt_count_add();
   11.713770 |   2)     dd-127     |   0.391 us    |                                            } /* _raw_spin_trylock */
   11.713770 |   2)     dd-127     |               |                                            _raw_spin_unlock() {
   11.713770 |   2)     dd-127     |   0.130 us    |                                              preempt_count_sub();
   11.713771 |   2)     dd-127     |   0.392 us    |                                            } /* _raw_spin_unlock */
   11.713771 |   2)     dd-127     |   0.125 us    |                                            preempt_count_sub();
   11.713771 |   2)     dd-127     |   1.807 us    |                                          } /* get_page_from_freelist */
   11.713771 |   2)     dd-127     |   2.106 us    |                                        } /* __alloc_frozen_pages_noprof */
   11.713771 |   2)     dd-127     |   2.638 us    |                                      } /* alloc_pages_mpol */
   11.713771 |   2)     dd-127     |   2.895 us    |                                    } /* folio_alloc_noprof */
   11.713772 |   2)     dd-127     |               |                                    filemap_add_folio() {
   11.713772 |   2)     dd-127     |               |                                      __filemap_add_folio() {
   11.713772 |   2)     dd-127     |   0.124 us    |                                        shmem_mapping();
   11.713772 |   2)     dd-127     |               |                                        _raw_spin_lock_irq() {
   11.713772 |   2)     dd-127     |   0.123 us    |                                          preempt_count_add();
   11.713772 |   2)     dd-127     |   0.400 us    |                                        } /* _raw_spin_lock_irq */
   11.713773 |   2)     dd-127     |   0.124 us    |                                        workingset_update_node();
   11.713773 |   2)     dd-127     |   0.132 us    |                                        mod_node_page_state();
   11.713773 |   2)     dd-127     |               |                                        _raw_spin_unlock_irq() {
   11.713773 |   2)     dd-127     |   0.128 us    |                                          preempt_count_sub();
   11.713774 |   2)     dd-127     |   0.397 us    |                                        } /* _raw_spin_unlock_irq */
   11.713774 |   2)     dd-127     |   2.107 us    |                                      } /* __filemap_add_folio */
   11.713774 |   2)     dd-127     |               |                                      folio_add_lru() {
   11.713774 |   2)     dd-127     |               |                                        __folio_batch_add_and_move() {
   11.713774 |   2)     dd-127     |   0.125 us    |                                          preempt_count_add();
   11.713774 |   2)     dd-127     |   0.125 us    |                                          preempt_count_sub();
   11.713775 |   2)     dd-127     |   0.656 us    |                                        } /* __folio_batch_add_and_move */
   11.713775 |   2)     dd-127     |   0.912 us    |                                      } /* folio_add_lru */
   11.713775 |   2)     dd-127     |   3.428 us    |                                    } /* filemap_add_folio */
   11.713775 |   2)     dd-127     |               |                                    filemap_read_folio() {
   11.713775 |   2)     dd-127     |               |                                      z_erofs_read_folio() {
   11.713775 |   2)     dd-127     |   0.126 us    |                                        erofs_real_inode();
   11.713776 |   2)     dd-127     |               |                                        z_erofs_pcluster_readmore() {
   11.713776 |   2)     dd-127     |               |                                          z_erofs_map_blocks_iter() {
   11.713776 |   2)     dd-127     |               |                                            z_erofs_map_blocks_fo() {
   11.713776 |   2)     dd-127     |               |                                              z_erofs_load_lcluster_from_disk() {
   11.713776 |   2)     dd-127     |               |                                                erofs_read_metabuf() {
   11.713776 |   2)     dd-127     |               |                                                  erofs_bread() {
   11.713776 |   2)     dd-127     |               |                                                    read_cache_folio() {
   11.713777 |   2)     dd-127     |               |                                                      do_read_cache_folio() {
   11.713777 |   2)     dd-127     |               |                                                        __filemap_get_folio_mpol() {
   11.713777 |   2)     dd-127     |               |                                                          filemap_get_entry() {
   11.713777 |   2)     dd-127     |   0.125 us    |                                                            __rcu_read_lock();
   11.713777 |   2)     dd-127     |   0.124 us    |                                                            __rcu_read_unlock();
   11.713778 |   2)     dd-127     |   0.674 us    |                                                          } /* filemap_get_entry */
   11.713778 |   2)     dd-127     |   0.959 us    |                                                        } /* __filemap_get_folio_mpol */
   11.713778 |   2)     dd-127     |   0.125 us    |                                                        folio_mark_accessed();
   11.713778 |   2)     dd-127     |   1.513 us    |                                                      } /* do_read_cache_folio */
   11.713778 |   2)     dd-127     |   1.766 us    |                                                    } /* read_cache_folio */
   11.713778 |   2)     dd-127     |   2.032 us    |                                                  } /* erofs_bread */
   11.713779 |   2)     dd-127     |   2.288 us    |                                                } /* erofs_read_metabuf */
   11.713779 |   2)     dd-127     |   2.591 us    |                                              } /* z_erofs_load_lcluster_from_disk */
   11.713779 |   2)     dd-127     |   0.123 us    |                                              erofs_unmap_metabuf();
   11.713779 |   2)     dd-127     |   3.184 us    |                                            } /* z_erofs_map_blocks_fo */
   11.713779 |   2)     dd-127     |   3.470 us    |                                          } /* z_erofs_map_blocks_iter */
   11.713779 |   2)     dd-127     |   3.737 us    |                                        } /* z_erofs_pcluster_readmore */
   11.713780 |   2)     dd-127     |               |                                        z_erofs_scan_folio() {
   11.713780 |   2)     dd-127     |   0.126 us    |                                          erofs_onlinefolio_init();
   11.713780 |   2)     dd-127     |   0.122 us    |                                          __rcu_read_lock();
   11.713780 |   2)     dd-127     |   0.123 us    |                                          __rcu_read_lock();
   11.713781 |   2)     dd-127     |   0.130 us    |                                          __rcu_read_unlock();
   11.713781 |   2)     dd-127     |   0.123 us    |                                          __rcu_read_unlock();
   11.713781 |   2)     dd-127     |               |                                          kmem_cache_alloc_noprof() {
   11.713781 |   2)     dd-127     |   0.126 us    |                                            preempt_count_add();
   11.713782 |   2)     dd-127     |   0.126 us    |                                            preempt_count_sub();
   11.713782 |   2)     dd-127     |   0.722 us    |                                          } /* kmem_cache_alloc_noprof */
   11.713782 |   2)     dd-127     |   0.122 us    |                                          mutex_init_generic();
   11.713782 |   2)     dd-127     |   0.129 us    |                                          mutex_trylock();
   11.713783 |   2)     dd-127     |               |                                          _raw_spin_lock() {
   11.713783 |   2)     dd-127     |   0.126 us    |                                            preempt_count_add();
   11.713783 |   2)     dd-127     |   0.391 us    |                                          } /* _raw_spin_lock */
   11.713783 |   2)     dd-127     |               |                                          kmem_cache_alloc_lru_noprof() {
   11.713783 |   2)     dd-127     |   0.123 us    |                                            preempt_count_add();
   11.713784 |   2)     dd-127     |   0.123 us    |                                            preempt_count_sub();
   11.713784 |   2)     dd-127     |   0.781 us    |                                          } /* kmem_cache_alloc_lru_noprof */
   11.713784 |   2)     dd-127     |               |                                          kmem_cache_alloc_lru_noprof() {
   11.713784 |   2)     dd-127     |   0.125 us    |                                            preempt_count_add();
   11.713785 |   2)     dd-127     |   0.123 us    |                                            preempt_count_sub();
   11.713785 |   2)     dd-127     |   0.657 us    |                                          } /* kmem_cache_alloc_lru_noprof */
   11.713785 |   2)     dd-127     |               |                                          _raw_spin_unlock() {
   11.713785 |   2)     dd-127     |   0.126 us    |                                            preempt_count_sub();
   11.713786 |   2)     dd-127     |   0.389 us    |                                          } /* _raw_spin_unlock */
   11.713786 |   2)     dd-127     |               |                                          __filemap_get_folio_mpol() {
   11.713786 |   2)     dd-127     |               |                                            filemap_get_entry() {
   11.713786 |   2)     dd-127     |   0.123 us    |                                              __rcu_read_lock();
   11.713786 |   2)     dd-127     |   0.123 us    |                                              __rcu_read_unlock();
   11.713786 |   2)     dd-127     |   0.664 us    |                                            } /* filemap_get_entry */
   11.713787 |   2)     dd-127     |   0.926 us    |                                          } /* __filemap_get_folio_mpol */
   11.713787 |   2)     dd-127     |               |                                          filemap_alloc_folio_noprof() {
   11.713787 |   2)     dd-127     |               |                                            folio_alloc_noprof() {
   11.713787 |   2)     dd-127     |               |                                              alloc_pages_mpol() {
   11.713787 |   2)     dd-127     |   0.124 us    |                                                policy_nodemask();
   11.713787 |   2)     dd-127     |               |                                                __alloc_frozen_pages_noprof() {
   11.713787 |   2)     dd-127     |               |                                                  get_page_from_freelist() {
   11.713788 |   2)     dd-127     |   0.125 us    |                                                    preempt_count_add();
   11.713788 |   2)     dd-127     |               |                                                    _raw_spin_trylock() {
   11.713788 |   2)     dd-127     |   0.121 us    |                                                      preempt_count_add();
   11.713788 |   2)     dd-127     |   0.384 us    |                                                    } /* _raw_spin_trylock */
   11.713788 |   2)     dd-127     |               |                                                    _raw_spin_unlock() {
   11.713789 |   2)     dd-127     |   0.131 us    |                                                      preempt_count_sub();
   11.713789 |   2)     dd-127     |   0.395 us    |                                                    } /* _raw_spin_unlock */
   11.713789 |   2)     dd-127     |   0.124 us    |                                                    preempt_count_sub();
   11.713789 |   2)     dd-127     |   1.756 us    |                                                  } /* get_page_from_freelist */
   11.713789 |   2)     dd-127     |   2.045 us    |                                                } /* __alloc_frozen_pages_noprof */
   11.713790 |   2)     dd-127     |   2.570 us    |                                              } /* alloc_pages_mpol */
   11.713790 |   2)     dd-127     |   2.824 us    |                                            } /* folio_alloc_noprof */
   11.713790 |   2)     dd-127     |   3.080 us    |                                          } /* filemap_alloc_folio_noprof */
   11.713790 |   2)     dd-127     |               |                                          _raw_spin_lock() {
   11.713790 |   2)     dd-127     |   0.123 us    |                                            preempt_count_add();
   11.713790 |   2)     dd-127     |   0.390 us    |                                          } /* _raw_spin_lock */
   11.713790 |   2)     dd-127     |               |                                          _raw_spin_unlock() {
